cudaMalloc_12,0.0010240000,RCSRangeCommonToDb
cudaMalloc_11,0.0010240000,RCSRangeCommonToDb
cudaMalloc_10,0.0010240000,RCSRangeCommonToDb
cudaMalloc_9,0.0010240000,RCSRangeCommonToDb
cudaMalloc_8,0.0010240000,RCSRangeCommonToDb
cudaMalloc_7,0.0010240000,RCSRangeCommonToDb
cudaMalloc_6,0.0010240000,RCSRangeCommonToDb
cudaMalloc_5,0.0020480000,RCSRangeCommonToDb
cudaMalloc_4,0.0010240000,RCSRangeCommonToDb
cudaMalloc_3,0.0010240000,RCSRangeCommonToDb
cudaMalloc_2,0.0010240000,RCSRangeCommonToDb
cudaMalloc_1,0.0010240000,RCSRangeCommonToDb
cudaMalloc_0,0.0016960000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel1_0,32,1,0.0071680001,RCSRangeCommonToDb
cudaMemcpy_0,4,0.0655359998,1,RCSRangeCommonToDb
cudaMemcpy_1,4,0.0818239972,1,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel2_0,32,1,0.0038719999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel4_0,1,1,0.0037440001,RCSRangeCommonToDb
cudaMemcpy_2,8,0.0488959998,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0542719997,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0034560000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0040640002,RCSRangeCommonToDb
cudaMemcpy_5,1441792,0.3286400139,1,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0040640002,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0041279998,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.1351680011,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0583680011,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0566719994,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0041279998,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0040960000,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0501759984,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0481280014,0,RCSRangeCommonToDb
cudaMemcpy_12,2,0.0583360009,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0572800003,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0615999997,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0532479994,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0040640002,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0046720002,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0040960000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0032319999,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0573440008,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0573440008,0,RCSRangeCommonToDb
